pagamento_id,cliente_id,data_vencimento,data_pagamento,valor,status
PAG-003728,CLI-0346,2026-08-01,2026-08-16,105.17,pago
PAG-003729,CLI-0346,2026-07-02,2026-07-17,105.17,pago
PAG-003730,CLI-0346,2026-06-02,2026-06-20,105.17,pago
PAG-003731,CLI-0346,2026-05-03,,105.17,pendente
PAG-003732,CLI-0346,2026-04-03,2026-04-15,105.17,pago
PAG-003733,CLI-0346,2026-03-04,2026-03-17,105.17,pago
PAG-003734,CLI-0346,2026-02-02,2026-02-18,105.17,pago
PAG-003735,CLI-0346,2026-01-03,2025-12-31,105.17,pago
PAG-003736,CLI-0346,2025-12-04,2025-12-16,105.17,pago
PAG-003737,CLI-0346,2025-11-04,2025-11-22,105.17,pago
PAG-003738,CLI-0346,2025-10-05,2025-10-04,105.17,pago
PAG-003739,CLI-0346,2025-09-05,2025-09-05,105.17,pago
PAG-003740,CLI-0347,2026-08-01,2026-08-11,117.19,pago
PAG-003741,CLI-0347,2026-07-02,2026-07-05,117.19,pago
PAG-003742,CLI-0347,2026-06-02,2026-06-20,117.19,pago
PAG-003743,CLI-0347,2026-05-03,2026-05-20,117.19,pago
PAG-003744,CLI-0347,2026-04-03,2026-04-09,117.19,pago
PAG-003745,CLI-0347,2026-03-04,2026-03-04,117.19,pago
PAG-003746,CLI-0347,2026-02-02,2026-02-08,117.19,pago
PAG-003747,CLI-0347,2026-01-03,2026-01-02,117.19,pago
PAG-003748,CLI-0347,2025-12-04,2025-12-18,117.19,pago
PAG-003749,CLI-0347,2025-11-04,2025-11-21,117.19,pago
PAG-003750,CLI-0347,2025-10-05,2025-10-12,117.19,pago
PAG-003751,CLI-0347,2025-09-05,2025-09-20,117.19,pago
PAG-003752,CLI-0348,2026-08-01,2026-08-19,149.17,pago
PAG-003753,CLI-0348,2026-07-02,2026-07-10,149.17,pago
PAG-003754,CLI-0348,2026-06-02,2026-06-17,149.17,pago
PAG-003755,CLI-0348,2026-05-03,2026-04-30,149.17,pago
PAG-003756,CLI-0348,2026-04-03,2026-04-07,149.17,pago
PAG-003757,CLI-0348,2026-03-04,2026-03-04,149.17,pago
PAG-003758,CLI-0348,2026-02-02,2026-02-05,149.17,pago
PAG-003759,CLI-0348,2026-01-03,2026-01-11,149.17,pago
PAG-003760,CLI-0348,2025-12-04,2025-12-18,149.17,pago
PAG-003761,CLI-0348,2025-11-04,2025-11-10,149.17,pago
PAG-003762,CLI-0349,2026-08-01,2026-08-19,121.8,pago
PAG-003763,CLI-0349,2026-07-02,2026-06-29,121.8,pago
PAG-003764,CLI-0349,2026-06-02,2026-06-08,121.8,pago
PAG-003765,CLI-0349,2026-05-03,,121.8,pendente
PAG-003766,CLI-0349,2026-04-03,2026-03-31,121.8,pago
PAG-003767,CLI-0349,2026-03-04,2026-03-13,121.8,pago
PAG-003768,CLI-0349,2026-02-02,2026-02-17,121.8,pago
PAG-003769,CLI-0349,2026-01-03,2026-01-20,121.8,pago
PAG-003770,CLI-0349,2025-12-04,2025-12-14,121.8,pago
PAG-003771,CLI-0349,2025-11-04,2025-11-10,121.8,pago
PAG-003772,CLI-0349,2025-10-05,2025-10-13,121.8,pago
PAG-003773,CLI-0349,2025-09-05,2025-09-23,121.8,pago
PAG-003774,CLI-0350,2026-08-01,,163.2,pendente
PAG-003775,CLI-0350,2026-07-02,,163.2,pendente
PAG-003776,CLI-0350,2026-06-02,2026-06-06,163.2,pago
PAG-003777,CLI-0350,2026-05-03,,163.2,pendente
PAG-003778,CLI-0350,2026-04-03,2026-04-10,163.2,pago
PAG-003779,CLI-0350,2026-03-04,,163.2,pendente
PAG-003780,CLI-0350,2026-02-02,,163.2,pendente
PAG-003781,CLI-0350,2026-01-03,2026-01-11,163.2,pago
PAG-003782,CLI-0350,2025-12-04,2025-12-09,163.2,pago
PAG-003783,CLI-0350,2025-11-04,2025-11-07,163.2,pago
PAG-003784,CLI-0350,2025-10-05,2025-10-07,163.2,pago
PAG-003785,CLI-0350,2025-09-05,,163.2,pendente
PAG-003786,CLI-0351,2026-08-01,2026-08-12,105.1,pago
PAG-003787,CLI-0351,2026-07-02,2026-07-12,105.1,pago
PAG-003788,CLI-0352,2026-08-01,2026-08-05,198.03,pago
PAG-003789,CLI-0352,2026-07-02,2026-07-16,198.03,pago
PAG-003790,CLI-0352,2026-06-02,2026-06-17,198.03,pago
PAG-003791,CLI-0352,2026-05-03,2026-05-20,198.03,pago
PAG-003792,CLI-0352,2026-04-03,2026-04-18,198.03,pago
PAG-003793,CLI-0352,2026-03-04,,198.03,pendente
PAG-003794,CLI-0352,2026-02-02,2026-02-01,198.03,pago
PAG-003795,CLI-0352,2026-01-03,2026-01-05,198.03,pago
PAG-003796,CLI-0352,2025-12-04,2025-12-20,198.03,pago
PAG-003797,CLI-0352,2025-11-04,2025-11-02,198.03,pago
PAG-003798,CLI-0352,2025-10-05,2025-10-11,198.03,pago
PAG-003799,CLI-0352,2025-09-05,2025-09-21,198.03,pago
PAG-003800,CLI-0353,2026-08-01,2026-08-14,209.45,pago
PAG-003801,CLI-0353,2026-07-02,2026-07-18,209.45,pago
PAG-003802,CLI-0353,2026-06-02,2026-06-17,209.45,pago
PAG-003803,CLI-0353,2026-05-03,2026-05-19,209.45,pago
PAG-003804,CLI-0353,2026-04-03,2026-03-31,209.45,pago
PAG-003805,CLI-0353,2026-03-04,2026-03-09,209.45,pago
PAG-003806,CLI-0353,2026-02-02,2026-02-12,209.45,pago
PAG-003807,CLI-0353,2026-01-03,2026-01-21,209.45,pago
PAG-003808,CLI-0353,2025-12-04,2025-12-07,209.45,pago
PAG-003809,CLI-0353,2025-11-04,2025-11-17,209.45,pago
PAG-003810,CLI-0353,2025-10-05,2025-10-19,209.45,pago
PAG-003811,CLI-0353,2025-09-05,2025-09-05,209.45,pago
PAG-003812,CLI-0354,2026-08-01,2026-08-17,84.07,pago
PAG-003813,CLI-0354,2026-07-02,2026-07-18,84.07,pago
PAG-003814,CLI-0354,2026-06-02,2026-06-17,84.07,pago
PAG-003815,CLI-0354,2026-05-03,2026-05-04,84.07,pago
PAG-003816,CLI-0354,2026-04-03,2026-04-02,84.07,pago
PAG-003817,CLI-0354,2026-03-04,2026-03-01,84.07,pago
PAG-003818,CLI-0354,2026-02-02,2026-02-16,84.07,pago
PAG-003819,CLI-0354,2026-01-03,2026-01-18,84.07,pago
PAG-003820,CLI-0354,2025-12-04,2025-12-22,84.07,pago
PAG-003821,CLI-0354,2025-11-04,2025-11-03,84.07,pago
PAG-003822,CLI-0354,2025-10-05,2025-10-14,84.07,pago
PAG-003823,CLI-0354,2025-09-05,2025-09-11,84.07,pago
PAG-003824,CLI-0355,2026-08-01,2026-07-30,302.98,pago
PAG-003825,CLI-0355,2026-07-02,2026-07-07,302.98,pago
PAG-003826,CLI-0355,2026-06-02,2026-06-12,302.98,pago
PAG-003827,CLI-0355,2026-05-03,2026-05-15,302.98,pago
PAG-003828,CLI-0355,2026-04-03,2026-04-05,302.98,pago
PAG-003829,CLI-0355,2026-03-04,2026-03-13,302.98,pago
PAG-003830,CLI-0355,2026-02-02,2026-02-08,302.98,pago
PAG-003831,CLI-0355,2026-01-03,2026-01-02,302.98,pago
PAG-003832,CLI-0355,2025-12-04,2025-12-22,302.98,pago
PAG-003833,CLI-0355,2025-11-04,2025-11-06,302.98,pago
PAG-003834,CLI-0356,2026-08-01,2026-08-15,323.38,pago
PAG-003835,CLI-0356,2026-07-02,2026-07-09,323.38,pago
PAG-003836,CLI-0356,2026-06-02,2026-06-10,323.38,pago
PAG-003837,CLI-0356,2026-05-03,2026-05-14,323.38,pago
PAG-003838,CLI-0356,2026-04-03,2026-04-21,323.38,pago
PAG-003839,CLI-0356,2026-03-04,2026-03-13,323.38,pago
PAG-003840,CLI-0356,2026-02-02,2026-02-19,323.38,pago
PAG-003841,CLI-0356,2026-01-03,,323.38,pendente
PAG-003842,CLI-0356,2025-12-04,2025-12-14,323.38,pago
PAG-003843,CLI-0356,2025-11-04,2025-11-10,323.38,pago
PAG-003844,CLI-0356,2025-10-05,2025-10-14,323.38,pago
PAG-003845,CLI-0356,2025-09-05,2025-09-09,323.38,pago
PAG-003846,CLI-0357,2026-08-01,2026-08-05,145.87,pago
PAG-003847,CLI-0357,2026-07-02,2026-07-11,145.87,pago
PAG-003848,CLI-0357,2026-06-02,2026-06-15,145.87,pago
PAG-003849,CLI-0357,2026-05-03,2026-05-01,145.87,pago
PAG-003850,CLI-0357,2026-04-03,2026-04-04,145.87,pago
PAG-003851,CLI-0357,2026-03-04,2026-03-13,145.87,pago
PAG-003852,CLI-0357,2026-02-02,2026-02-15,145.87,pago
PAG-003853,CLI-0357,2026-01-03,2026-01-18,145.87,pago
PAG-003854,CLI-0357,2025-12-04,2025-12-01,145.87,pago
PAG-003855,CLI-0357,2025-11-04,2025-11-03,145.87,pago
PAG-003856,CLI-0357,2025-10-05,2025-10-04,145.87,pago
PAG-003857,CLI-0357,2025-09-05,2025-09-05,145.87,pago
PAG-003858,CLI-0358,2026-08-01,2026-07-29,335.8,pago
PAG-003859,CLI-0358,2026-07-02,2026-07-10,335.8,pago
PAG-003860,CLI-0358,2026-06-02,2026-06-07,335.8,pago
PAG-003861,CLI-0358,2026-05-03,2026-05-15,335.8,pago
PAG-003862,CLI-0358,2026-04-03,2026-04-03,335.8,pago
PAG-003863,CLI-0358,2026-03-04,2026-03-14,335.8,pago
PAG-003864,CLI-0358,2026-02-02,2026-01-31,335.8,pago
PAG-003865,CLI-0358,2026-01-03,2026-01-09,335.8,pago
PAG-003866,CLI-0358,2025-12-04,2025-12-19,335.8,pago
PAG-003867,CLI-0358,2025-11-04,2025-11-03,335.8,pago
PAG-003868,CLI-0358,2025-10-05,2025-10-17,335.8,pago
PAG-003869,CLI-0358,2025-09-05,2025-09-04,335.8,pago
PAG-003870,CLI-0359,2026-08-01,2026-08-15,308.7,pago
PAG-003871,CLI-0359,2026-07-02,2026-07-20,308.7,pago
PAG-003872,CLI-0359,2026-06-02,2026-06-06,308.7,pago
PAG-003873,CLI-0359,2026-05-03,2026-05-18,308.7,pago
PAG-003874,CLI-0359,2026-04-03,2026-04-19,308.7,pago
PAG-003875,CLI-0359,2026-03-04,2026-03-10,308.7,pago
PAG-003876,CLI-0359,2026-02-02,2026-02-11,308.7,pago
PAG-003877,CLI-0359,2026-01-03,2026-01-02,308.7,pago
PAG-003878,CLI-0359,2025-12-04,2025-12-19,308.7,pago
PAG-003879,CLI-0360,2026-08-01,2026-08-05,141.63,pago
PAG-003880,CLI-0360,2026-07-02,2026-07-16,141.63,pago
PAG-003881,CLI-0360,2026-06-02,2026-06-16,141.63,pago
PAG-003882,CLI-0360,2026-05-03,2026-05-06,141.63,pago
PAG-003883,CLI-0360,2026-04-03,2026-04-07,141.63,pago
PAG-003884,CLI-0360,2026-03-04,2026-03-21,141.63,pago
PAG-003885,CLI-0360,2026-02-02,2026-02-15,141.63,pago
PAG-003886,CLI-0360,2026-01-03,2026-01-10,141.63,pago
PAG-003887,CLI-0360,2025-12-04,2025-12-02,141.63,pago
PAG-003888,CLI-0360,2025-11-04,2025-11-01,141.63,pago
PAG-003889,CLI-0360,2025-10-05,2025-10-21,141.63,pago
PAG-003890,CLI-0360,2025-09-05,2025-09-20,141.63,pago
PAG-003891,CLI-0361,2026-08-01,2026-08-16,143.27,pago
PAG-003892,CLI-0361,2026-07-02,2026-07-08,143.27,pago
PAG-003893,CLI-0361,2026-06-02,2026-06-06,143.27,pago
PAG-003894,CLI-0361,2026-05-03,2026-05-16,143.27,pago
PAG-003895,CLI-0361,2026-04-03,2026-03-31,143.27,pago
PAG-003896,CLI-0361,2026-03-04,2026-03-08,143.27,pago
PAG-003897,CLI-0361,2026-02-02,2026-02-10,143.27,pago
PAG-003898,CLI-0361,2026-01-03,2026-01-12,143.27,pago
PAG-003899,CLI-0361,2025-12-04,2025-12-05,143.27,pago
PAG-003900,CLI-0361,2025-11-04,2025-11-06,143.27,pago
PAG-003901,CLI-0362,2026-08-01,2026-08-12,188.24,pago
PAG-003902,CLI-0362,2026-07-02,2026-07-14,188.24,pago
PAG-003903,CLI-0362,2026-06-02,2026-06-14,188.24,pago
PAG-003904,CLI-0362,2026-05-03,2026-05-04,188.24,pago
PAG-003905,CLI-0362,2026-04-03,2026-04-19,188.24,pago
PAG-003906,CLI-0362,2026-03-04,2026-03-01,188.24,pago
PAG-003907,CLI-0362,2026-02-02,2026-02-04,188.24,pago
PAG-003908,CLI-0362,2026-01-03,2026-01-03,188.24,pago
PAG-003909,CLI-0362,2025-12-04,2025-12-17,188.24,pago
PAG-003910,CLI-0362,2025-11-04,2025-11-09,188.24,pago
PAG-003911,CLI-0362,2025-10-05,2025-10-18,188.24,pago
PAG-003912,CLI-0362,2025-09-05,2025-09-03,188.24,pago
PAG-003913,CLI-0363,2026-08-01,2026-08-10,81.09,pago
PAG-003914,CLI-0363,2026-07-02,2026-07-16,81.09,pago
PAG-003915,CLI-0363,2026-06-02,,81.09,pendente
PAG-003916,CLI-0363,2026-05-03,2026-05-20,81.09,pago
PAG-003917,CLI-0363,2026-04-03,2026-04-08,81.09,pago
PAG-003918,CLI-0363,2026-03-04,2026-03-06,81.09,pago
PAG-003919,CLI-0363,2026-02-02,2026-02-02,81.09,pago
PAG-003920,CLI-0363,2026-01-03,2026-01-07,81.09,pago
PAG-003921,CLI-0363,2025-12-04,2025-12-09,81.09,pago
PAG-003922,CLI-0363,2025-11-04,2025-11-09,81.09,pago
PAG-003923,CLI-0363,2025-10-05,,81.09,pendente
PAG-003924,CLI-0363,2025-09-05,2025-09-15,81.09,pago
PAG-003925,CLI-0364,2026-08-01,,157.46,pendente
PAG-003926,CLI-0364,2026-07-02,2026-07-16,157.46,pago
PAG-003927,CLI-0364,2026-06-02,2026-06-20,157.46,pago
PAG-003928,CLI-0364,2026-05-03,2026-05-02,157.46,pago
PAG-003929,CLI-0364,2026-04-03,2026-04-11,157.46,pago
PAG-003930,CLI-0364,2026-03-04,2026-03-21,157.46,pago
PAG-003931,CLI-0364,2026-02-02,2026-02-01,157.46,pago
PAG-003932,CLI-0364,2026-01-03,2026-01-12,157.46,pago
PAG-003933,CLI-0364,2025-12-04,2025-12-02,157.46,pago
PAG-003934,CLI-0364,2025-11-04,2025-11-21,157.46,pago
PAG-003935,CLI-0364,2025-10-05,2025-10-14,157.46,pago
PAG-003936,CLI-0364,2025-09-05,2025-09-09,157.46,pago
PAG-003937,CLI-0365,2026-08-01,2026-08-14,145.91,pago
PAG-003938,CLI-0365,2026-07-02,2026-07-16,145.91,pago
PAG-003939,CLI-0365,2026-06-02,2026-06-18,145.91,pago
PAG-003940,CLI-0365,2026-05-03,2026-05-13,145.91,pago
PAG-003941,CLI-0365,2026-04-03,2026-04-16,145.91,pago
PAG-003942,CLI-0365,2026-03-04,2026-03-05,145.91,pago
PAG-003943,CLI-0365,2026-02-02,2026-02-18,145.91,pago
PAG-003944,CLI-0365,2026-01-03,2026-01-10,145.91,pago
PAG-003945,CLI-0365,2025-12-04,2025-12-05,145.91,pago
PAG-003946,CLI-0365,2025-11-04,2025-11-04,145.91,pago
PAG-003947,CLI-0365,2025-10-05,2025-10-16,145.91,pago
PAG-003948,CLI-0365,2025-09-05,2025-09-10,145.91,pago
PAG-003949,CLI-0366,2026-08-01,,218.36,pendente
PAG-003950,CLI-0366,2026-07-02,,218.36,pendente
PAG-003951,CLI-0366,2026-06-02,2026-06-02,218.36,pago
PAG-003952,CLI-0366,2026-05-03,,218.36,pendente
PAG-003953,CLI-0366,2026-04-03,,218.36,pendente
PAG-003954,CLI-0366,2026-03-04,2026-03-18,218.36,pago
PAG-003955,CLI-0366,2026-02-02,2026-02-11,218.36,pago
PAG-003956,CLI-0366,2026-01-03,2026-01-05,218.36,pago
PAG-003957,CLI-0366,2025-12-04,2025-12-19,218.36,pago
PAG-003958,CLI-0366,2025-11-04,,218.36,pendente
PAG-003959,CLI-0366,2025-10-05,,218.36,pendente
PAG-003960,CLI-0366,2025-09-05,2025-09-03,218.36,pago
PAG-003961,CLI-0367,2026-08-01,2026-08-05,284.65,pago
PAG-003962,CLI-0367,2026-07-02,2026-07-08,284.65,pago
PAG-003963,CLI-0367,2026-06-02,2026-06-19,284.65,pago
PAG-003964,CLI-0367,2026-05-03,2026-05-02,284.65,pago
PAG-003965,CLI-0367,2026-04-03,2026-04-01,284.65,pago
PAG-003966,CLI-0367,2026-03-04,2026-03-09,284.65,pago
PAG-003967,CLI-0367,2026-02-02,2026-02-16,284.65,pago
PAG-003968,CLI-0367,2026-01-03,2026-01-06,284.65,pago
PAG-003969,CLI-0367,2025-12-04,2025-12-14,284.65,pago
PAG-003970,CLI-0367,2025-11-04,2025-11-19,284.65,pago
PAG-003971,CLI-0367,2025-10-05,2025-10-23,284.65,pago
PAG-003972,CLI-0367,2025-09-05,2025-09-03,284.65,pago
PAG-003973,CLI-0368,2026-08-01,,86.86,pendente
PAG-003974,CLI-0368,2026-07-02,2026-07-09,86.86,pago
PAG-003975,CLI-0368,2026-06-02,2026-06-18,86.86,pago
PAG-003976,CLI-0368,2026-05-03,2026-05-18,86.86,pago
PAG-003977,CLI-0368,2026-04-03,2026-04-19,86.86,pago
PAG-003978,CLI-0368,2026-03-04,2026-03-17,86.86,pago
PAG-003979,CLI-0368,2026-02-02,2026-02-10,86.86,pago
PAG-003980,CLI-0368,2026-01-03,2026-01-06,86.86,pago
PAG-003981,CLI-0368,2025-12-04,2025-12-18,86.86,pago
PAG-003982,CLI-0368,2025-11-04,2025-11-18,86.86,pago
PAG-003983,CLI-0368,2025-10-05,2025-10-19,86.86,pago
PAG-003984,CLI-0368,2025-09-05,2025-09-20,86.86,pago
PAG-003985,CLI-0369,2026-08-01,2026-08-14,312.31,pago
PAG-003986,CLI-0369,2026-07-02,2026-07-20,312.31,pago
PAG-003987,CLI-0369,2026-06-02,2026-06-18,312.31,pago
PAG-003988,CLI-0369,2026-05-03,2026-04-30,312.31,pago
PAG-003989,CLI-0369,2026-04-03,2026-04-18,312.31,pago
PAG-003990,CLI-0369,2026-03-04,2026-03-12,312.31,pago
PAG-003991,CLI-0369,2026-02-02,2026-02-01,312.31,pago
PAG-003992,CLI-0369,2026-01-03,2026-01-12,312.31,pago
PAG-003993,CLI-0369,2025-12-04,,312.31,pendente
PAG-003994,CLI-0369,2025-11-04,2025-11-05,312.31,pago
PAG-003995,CLI-0369,2025-10-05,,312.31,pendente
PAG-003996,CLI-0369,2025-09-05,2025-09-15,312.31,pago
PAG-003997,CLI-0370,2026-08-01,2026-08-16,149.3,pago
PAG-003998,CLI-0370,2026-07-02,2026-07-03,149.3,pago
PAG-003999,CLI-0370,2026-06-02,2026-06-04,149.3,pago
PAG-004000,CLI-0370,2026-05-03,2026-05-19,149.3,pago
PAG-004001,CLI-0370,2026-04-03,2026-04-10,149.3,pago
PAG-004002,CLI-0370,2026-03-04,2026-03-03,149.3,pago
PAG-004003,CLI-0370,2026-02-02,2026-02-07,149.3,pago
PAG-004004,CLI-0370,2026-01-03,2026-01-11,149.3,pago
PAG-004005,CLI-0370,2025-12-04,2025-12-05,149.3,pago
PAG-004006,CLI-0370,2025-11-04,2025-11-18,149.3,pago
PAG-004007,CLI-0370,2025-10-05,2025-10-11,149.3,pago
PAG-004008,CLI-0370,2025-09-05,2025-09-03,149.3,pago
PAG-004009,CLI-0371,2026-08-01,,137.99,pendente
PAG-004010,CLI-0371,2026-07-02,2026-07-11,137.99,pago
PAG-004011,CLI-0371,2026-06-02,2026-06-16,137.99,pago
PAG-004012,CLI-0371,2026-05-03,2026-05-11,137.99,pago
PAG-004013,CLI-0371,2026-04-03,,137.99,pendente
PAG-004014,CLI-0371,2026-03-04,,137.99,pendente
PAG-004015,CLI-0371,2026-02-02,2026-02-16,137.99,pago
PAG-004016,CLI-0371,2026-01-03,2026-01-01,137.99,pago
PAG-004017,CLI-0371,2025-12-04,,137.99,pendente
PAG-004018,CLI-0371,2025-11-04,2025-11-01,137.99,pago
PAG-004019,CLI-0371,2025-10-05,2025-10-16,137.99,pago
PAG-004020,CLI-0371,2025-09-05,2025-09-05,137.99,pago
PAG-004021,CLI-0372,2026-08-01,,74.8,pendente
PAG-004022,CLI-0372,2026-07-02,2026-07-09,74.8,pago
PAG-004023,CLI-0372,2026-06-02,2026-05-30,74.8,pago
PAG-004024,CLI-0372,2026-05-03,2026-05-08,74.8,pago
PAG-004025,CLI-0372,2026-04-03,2026-04-20,74.8,pago
PAG-004026,CLI-0372,2026-03-04,,74.8,pendente
PAG-004027,CLI-0372,2026-02-02,2026-02-08,74.8,pago
PAG-004028,CLI-0372,2026-01-03,2026-01-10,74.8,pago
PAG-004029,CLI-0372,2025-12-04,2025-12-08,74.8,pago
PAG-004030,CLI-0372,2025-11-04,2025-11-05,74.8,pago
PAG-004031,CLI-0372,2025-10-05,2025-10-18,74.8,pago
PAG-004032,CLI-0372,2025-09-05,2025-09-20,74.8,pago
PAG-004033,CLI-0373,2026-08-01,2026-08-12,296.58,pago
PAG-004034,CLI-0373,2026-07-02,2026-07-05,296.58,pago
PAG-004035,CLI-0373,2026-06-02,2026-06-10,296.58,pago
PAG-004036,CLI-0373,2026-05-03,2026-05-16,296.58,pago
PAG-004037,CLI-0373,2026-04-03,2026-04-07,296.58,pago
PAG-004038,CLI-0373,2026-03-04,2026-03-05,296.58,pago
PAG-004039,CLI-0373,2026-02-02,2026-01-31,296.58,pago
PAG-004040,CLI-0373,2026-01-03,2026-01-08,296.58,pago
PAG-004041,CLI-0373,2025-12-04,2025-12-14,296.58,pago
PAG-004042,CLI-0373,2025-11-04,,296.58,pendente
PAG-004043,CLI-0373,2025-10-05,2025-10-08,296.58,pago
PAG-004044,CLI-0373,2025-09-05,2025-09-09,296.58,pago
PAG-004045,CLI-0374,2026-08-01,2026-07-29,154.31,pago
PAG-004046,CLI-0374,2026-07-02,2026-07-16,154.31,pago
PAG-004047,CLI-0374,2026-06-02,2026-06-09,154.31,pago
PAG-004048,CLI-0374,2026-05-03,,154.31,pendente
PAG-004049,CLI-0374,2026-04-03,2026-04-09,154.31,pago
PAG-004050,CLI-0374,2026-03-04,2026-03-22,154.31,pago
PAG-004051,CLI-0374,2026-02-02,2026-02-02,154.31,pago
PAG-004052,CLI-0374,2026-01-03,2026-01-03,154.31,pago
PAG-004053,CLI-0374,2025-12-04,2025-12-04,154.31,pago
PAG-004054,CLI-0374,2025-11-04,2025-11-17,154.31,pago
PAG-004055,CLI-0374,2025-10-05,2025-10-05,154.31,pago
PAG-004056,CLI-0374,2025-09-05,2025-09-23,154.31,pago
PAG-004057,CLI-0375,2026-08-01,2026-07-31,84.76,pago
PAG-004058,CLI-0375,2026-07-02,2026-07-04,84.76,pago
PAG-004059,CLI-0375,2026-06-02,2026-06-09,84.76,pago
PAG-004060,CLI-0375,2026-05-03,2026-05-18,84.76,pago
PAG-004061,CLI-0375,2026-04-03,2026-04-01,84.76,pago
PAG-004062,CLI-0375,2026-03-04,,84.76,pendente
PAG-004063,CLI-0375,2026-02-02,2026-01-31,84.76,pago
PAG-004064,CLI-0375,2026-01-03,2026-01-03,84.76,pago
PAG-004065,CLI-0375,2025-12-04,2025-12-06,84.76,pago
PAG-004066,CLI-0375,2025-11-04,2025-11-12,84.76,pago
PAG-004067,CLI-0376,2026-08-01,2026-08-19,277.83,pago
PAG-004068,CLI-0376,2026-07-02,2026-07-01,277.83,pago
PAG-004069,CLI-0376,2026-06-02,2026-06-11,277.83,pago
PAG-004070,CLI-0376,2026-05-03,2026-05-21,277.83,pago
PAG-004071,CLI-0376,2026-04-03,2026-04-09,277.83,pago
PAG-004072,CLI-0376,2026-03-04,2026-03-01,277.83,pago
PAG-004073,CLI-0376,2026-02-02,2026-02-17,277.83,pago
PAG-004074,CLI-0376,2026-01-03,2026-01-08,277.83,pago
PAG-004075,CLI-0376,2025-12-04,2025-12-02,277.83,pago
PAG-004076,CLI-0376,2025-11-04,2025-11-14,277.83,pago
PAG-004077,CLI-0376,2025-10-05,2025-10-21,277.83,pago
PAG-004078,CLI-0376,2025-09-05,2025-09-11,277.83,pago
PAG-004079,CLI-0377,2026-08-01,2026-08-05,83.53,pago
PAG-004080,CLI-0377,2026-07-02,2026-07-15,83.53,pago
PAG-004081,CLI-0377,2026-06-02,,83.53,pendente
PAG-004082,CLI-0377,2026-05-03,2026-05-06,83.53,pago
PAG-004083,CLI-0377,2026-04-03,2026-04-18,83.53,pago
PAG-004084,CLI-0378,2026-08-01,2026-08-16,163.75,pago
PAG-004085,CLI-0378,2026-07-02,2026-07-03,163.75,pago
PAG-004086,CLI-0378,2026-06-02,2026-06-06,163.75,pago
PAG-004087,CLI-0378,2026-05-03,2026-05-03,163.75,pago
PAG-004088,CLI-0378,2026-04-03,2026-04-01,163.75,pago
PAG-004089,CLI-0378,2026-03-04,2026-03-21,163.75,pago
PAG-004090,CLI-0378,2026-02-02,2026-02-12,163.75,pago
PAG-004091,CLI-0378,2026-01-03,2026-01-01,163.75,pago
PAG-004092,CLI-0378,2025-12-04,2025-12-01,163.75,pago
PAG-004093,CLI-0378,2025-11-04,2025-11-18,163.75,pago
PAG-004094,CLI-0378,2025-10-05,2025-10-15,163.75,pago
PAG-004095,CLI-0378,2025-09-05,2025-09-09,163.75,pago
PAG-004096,CLI-0379,2026-08-01,2026-08-03,79.64,pago
PAG-004097,CLI-0379,2026-07-02,2026-07-18,79.64,pago
PAG-004098,CLI-0379,2026-06-02,2026-06-04,79.64,pago
PAG-004099,CLI-0379,2026-05-03,2026-05-16,79.64,pago
PAG-004100,CLI-0379,2026-04-03,2026-04-16,79.64,pago
PAG-004101,CLI-0379,2026-03-04,2026-03-16,79.64,pago
PAG-004102,CLI-0379,2026-02-02,2026-02-20,79.64,pago
PAG-004103,CLI-0379,2026-01-03,2026-01-03,79.64,pago
PAG-004104,CLI-0379,2025-12-04,2025-12-04,79.64,pago
PAG-004105,CLI-0379,2025-11-04,2025-11-07,79.64,pago
PAG-004106,CLI-0379,2025-10-05,2025-10-12,79.64,pago
PAG-004107,CLI-0380,2026-08-01,2026-08-03,310.04,pago
PAG-004108,CLI-0380,2026-07-02,2026-07-07,310.04,pago
PAG-004109,CLI-0380,2026-06-02,2026-06-08,310.04,pago
PAG-004110,CLI-0380,2026-05-03,2026-05-21,310.04,pago
PAG-004111,CLI-0380,2026-04-03,2026-04-16,310.04,pago
PAG-004112,CLI-0380,2026-03-04,2026-03-16,310.04,pago
PAG-004113,CLI-0380,2026-02-02,2026-01-31,310.04,pago
PAG-004114,CLI-0380,2026-01-03,2026-01-06,310.04,pago
PAG-004115,CLI-0380,2025-12-04,2025-12-18,310.04,pago
PAG-004116,CLI-0380,2025-11-04,2025-11-08,310.04,pago
PAG-004117,CLI-0380,2025-10-05,2025-10-06,310.04,pago
PAG-004118,CLI-0380,2025-09-05,2025-09-04,310.04,pago
PAG-004119,CLI-0381,2026-08-01,2026-08-12,157.54,pago
PAG-004120,CLI-0381,2026-07-02,2026-07-17,157.54,pago
PAG-004121,CLI-0381,2026-06-02,,157.54,pendente
PAG-004122,CLI-0381,2026-05-03,2026-05-04,157.54,pago
PAG-004123,CLI-0381,2026-04-03,2026-04-21,157.54,pago
PAG-004124,CLI-0381,2026-03-04,,157.54,pendente
PAG-004125,CLI-0381,2026-02-02,2026-02-18,157.54,pago
PAG-004126,CLI-0381,2026-01-03,,157.54,pendente
PAG-004127,CLI-0381,2025-12-04,2025-12-22,157.54,pago
PAG-004128,CLI-0381,2025-11-04,2025-11-03,157.54,pago
PAG-004129,CLI-0381,2025-10-05,2025-10-14,157.54,pago
PAG-004130,CLI-0381,2025-09-05,2025-09-03,157.54,pago
PAG-004131,CLI-0382,2026-08-01,2026-08-07,103.73,pago
